Title,ASIN,Url
"S & E TEACHER'S EDITION Woodcased #2 Pencils, Pre-sharpened, 2 HB Lead, Yellow with Erasers, 200 Pcs",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjMwMDQyNTEyNDc4MDEwMjo6MDo6&url=%2FTEACHERS-Woodcased-Pencils-Pre-sharpened-Erasers%2Fdp%2FB0CY4WKG5J%2Fref%3Dsr_1_5_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Shuttle Art Wood-Cased #2 HB Pencils, 350 Pack Sharpened Yellow Pencils with Erasers, Bulk Pack Graphite Pencils for School and Teacher Supplies, Writing, Drawing and Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfYXRmOjIwMDAyNTE5MTY0MDM1MTo6MDo6&url=%2FWood-Cased-Shuttle-Art-Sharpened-Sketching%2Fdp%2FB0891SSBJT%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 576 pencils in box",,https://www.amazon.com/Wood-Cased-Pencils-Pre-sharpened-pencils-Madisi/dp/B07NW9N6W5/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-7
"Wood-Cased #2 HB Pencils, Pre-sharpened, 360 Count Bulk Pack",,https://www.amazon.com/Rarlan-Wood-Cased-Pencils-Pre-sharpened-Count/dp/B0CFQJ9834/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-9
"Amazon Basics Woodcased Classroom #2 Pencils with Erasers, Pre-sharpened, HB Lead, Value Pack of 30 count, Orange",,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699B/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-8
"Amazon Basics Wood-Cased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",,https://www.amazon.com/AmazonBasics-Pre-sharpened-Wood-Cased-Pencils/dp/B071JM699P/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-6
"Madisi Wood-Cased #2 HB Pencils, Yellow, Pre-sharpened, Bulk Pack, 1000 pencils",,https://www.amazon.com/Wood-Cased-Pencils-Yellow-Pre-sharpened-pencils/dp/B07ZGDX5MT/ref=sr_1_10?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-10
"Amazon Basics Wood-Cased #2 Pencils, Pre-sharpened, HB Lead Bulk Box, 150 Count, Yellow",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjIwMDAxMDUwNTg0NjMzMTo6MDo6&url=%2FAmazonBasics-Pre-sharpened-Wood-Cased-Pencils%2Fdp%2FB071JM699P%2Fref%3Dsr_1_11_ffob_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZMOL Electric Pencil Sharpener for Colored Pencils, Rechargeable Hands-Free Pencil Sharpeners,Fully Automatic Robot Pencil Sharpener, Auto in & Out",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDcyODc2Njc5ODkwMjo6MDo6&url=%2FElectric-Sharpener-Sharpeners-Classroom-Charge-Black%2Fdp%2FB09YM5F35M%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Tenceur 120 Pcs Asian Pacific American Heritage Month Pencils Bulk Heritage Month Cylinder Wood Pencils with Eraser for Office Classroom Decor Supplies,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDY1MjQ5OTUwMDMwMjo6MDo6&url=%2FTenceur-American-Heritage-Cylinder-Classroom%2Fdp%2FB0DQYBYP5G%2Fref%3Dsr_1_15_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"AFMAT Rechargeable Long Point Pencil Sharpener for Artist, 3 Point Options, Auto Stop, 8-25mm Super Long Tip, Electric Artist Pencil Sharpener for φ6-8.5mm Charcoal/Drawing/Sketching/Colored Pencils",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjIwMDA2NDM4NjM2MDQ5ODo6MDo6&url=%2FAFMAT-Sharpener-Rechargeable-Electric-Sketching%2Fdp%2FB07689L5L2%2Fref%3Dsr_1_14_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-14-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Shuttle Art Wood-Cased #2 HB Pencils, 180 Pack Sharpened Yellow Pencil with Erasers, Bulk Pack Graphite Pencils for School and Teacher Supplies, Writing, Drawing and Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDI1OTg5Mzc1NDkwMjo6MDo6&url=%2FShuttle-Art-Wood-Cased-180-Sharpened%2Fdp%2FB0D1KBT1CV%2Fref%3Dsr_1_13_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-13-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA4YKSJ25VQ2PM
"Ticonderoga Wood-Cased Pencils, Pre-Sharpened, #2 HB Soft, Yellow, 30 Count",,https://www.amazon.com/Ticonderoga-Wood-Cased-Graphite-Pre-Sharpened-13830/dp/B006CSPZK4/ref=sr_1_16?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-16
"Ticonderoga Wood-Cased Pencils, Pre-Sharpened, 2 HB Soft, Yellow, 72 Count",,https://www.amazon.com/Ticonderoga-Pre-Sharpened-Pencil-Eraser-Pack/dp/B079STQWBM/ref=sr_1_17?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-17
"Ticonderoga Wood-Cased Pencils, Pre-Sharpened, 2 HB Soft, Yellow, 240 Count",,https://www.amazon.com/Ticonderoga-Wood-Cased-Graphite-Pre-Sharpened-14634/dp/B07RPC47LN/ref=sr_1_18?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-18
"Ticonderoga Wood-Cased Pencils, Unsharpened, 2 HB Soft, Yellow, 12 Count",,https://www.amazon.com/Dixon%C2%AE-Ticonderoga%C2%AE-Pencils-Yellow-Barrel/dp/B002EEYT34/ref=sr_1_19?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-19
"BIC Xtra-Life Mechanical Pencil, Clear Barrel, Medium Point (0.7mm), 10-Count, Packaging May Vary",,https://www.amazon.com/BIC-Xtra-Life-Mechanical-Pencil-10-Count/dp/B00260X7F2/ref=sr_1_20?dib=eyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q&dib_tag=se&keywords=Pencil&qid=1745979799&sr=8-20
"STAEDTLER Norica Pencil Class & Eraser Class Pack, 500ct",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDcwNjg1MDQ3MTEwMjo6MDo6&url=%2FSTAEDTLER-Norica-Pencil-Class-Eraser%2Fdp%2FB0D45ZBHYF%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"R&DLanci Stocking Stuffers for Kids,12 Colors Rainbow Pencils,Jumbo Colored Pencils for Adult Coloring Sketching,Cute Drawing Kit Fun Pencils Christmas Gift for Adults Kids Students,Pre-sharpened",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDM5Njc5Nzc0NDEwMjo6MDo6&url=%2FDLanci-Stocking-Sketching-Christmas-Pre-sharpened%2Fdp%2FB0D9N3MBPZ%2Fref%3Dsr_1_24_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-24-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"IKAYAS 400 Pack Yellow #2 HB Pencils with Erasers for Kids, Pre-Sharpened, Ambidextrous, Writing, Drawing, Sketching",,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTI5NTEwNDUzODg5MTk2OjE3NDU5Nzk3OTk6c3BfbXRmOjMwMDAxOTI4OTAxMzkwMjo6MDo6&url=%2FIKAYAS-Sharpened-Pre-sharpened-classroom-Wood-Cased%2Fdp%2FB0C65WZL9T%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.ipF6Nb_jyPvG8pTjlLapGBTa63gFmVMBNNJNBgJPqDWeduIXZvqDUHbsG7bpFkIV8geqv9k8T2Sb43mNcn0m57kP9-r5eeqDbwXmFMOndGILKUlo7-o95bkJ_HHZhqV3oGCsR8Pd0UHNUVbvB3fATcQfReCSLf22Q39knrjXurVhxs5vxSB0W8LikbtEtfBUPbdOafHFPYsUDC1d7LIt-OHOrVuUtani9ddEuvrpifpoP7EYiLL7_qXnfjJH6XeYgfF1vW5s_XPU4MCw9moTHhBxU5fZ1cwXOqKMTu8AcDI.AUk9loDgaGvQNtvrDO8QrW-zcVbx8CpuMjNXd1eMK2Q%26dib_tag%3Dse%26keywords%3DPencil%26qid%3D1745979799%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
